raw_name,importance
Perovskite_deposition_reaction_solutions_compounds_CsI; FAI; MABr; PbBr2; PbI2,0.0
Perovskite_deposition_reaction_solutions_concentrations_1.3 M; 1.3 M; 1.3 M; 1.3 M | 1 mg/ml,0.0
Perovskite_deposition_reaction_solutions_volumes_-1,0.0
Perovskite_deposition_thermal_annealing_temperature_100 >> 100,0.0
Perovskite_deposition_quenching_media_additives_compounds_Undoped,0.0
Perovskite_deposition_quenching_media_additives_compounds_-1,0.0
Perovskite_deposition_quenching_media_Vacuum,0.0
Perovskite_deposition_quenching_media_Toluene,0.0
Perovskite_deposition_quenching_media_N2,0.0
Perovskite_deposition_quenching_media_Methyl acetate,0.0
ETL_deposition_reaction_solutions_compounds_Titanium isopropoxide (TTIP); HCl | TiO2 paste 18NRT,0.0
Add_lay_front_function_-1,0.0
ETL_deposition_reaction_solutions_compounds_SnO2-np,0.0
HTL_deposition_solvents_Chlorobenzene | none,0.0
HTL_deposition_solvents_Hexanethiol,0.0
Perovskite_deposition_thermal_annealing_time_1.0; 30.0,0.0
Perovskite_deposition_thermal_annealing_time_1.0; 80.0,0.0
Perovskite_deposition_thermal_annealing_time_10.0 >> 30.0,0.0
HTL_deposition_solvents_Ethanol,0.0
HTL_MoO3; TAPC,0.0
HTL_deposition_solvents_Chlorobenzene,0.0
Perovskite_deposition_thermal_annealing_time_1.0; 10.0,0.0
HTL_deposition_solvents_-1,0.0
HTL_deposition_synthesis_atmosphere_N2 | Vacuum,0.0
Perovskite_deposition_thermal_annealing_time_10.0; 15.0,0.0
Perovskite_deposition_thermal_annealing_time_180,0.0
HTL_deposition_synthesis_atmosphere_N2,0.0
HTL_deposition_synthesis_atmosphere_-1,0.0
HTL_deposition_solvents_Toluene,0.0
HTL_deposition_solvents_mixing_ratios_-1,0.0
ETL_deposition_thermal_annealing_time_-1,0.0
HTL_F6-TCNNQ; TaTm,0.0
Backcontact_deposition_procedure_-1,0.0
Perovskite_deposition_after_treatment_of_formed_perovskite_met_Spin-coating>> 2 mg/ml>> 100 deg. C>> 10 min,0.0
Perovskite_deposition_thermal_annealing_atmosphere_N2,0.0
Perovskite_deposition_after_treatment_of_formed_perovskite_met_-1,0.0
Perovskite_deposition_after_treatment_of_formed_perovskite_Washed with IPA,0.0
